Target,ID,DateTime,Username,Tweet,,,,,,,,,
1,1550709618,Sat Apr 18 07:01:16 PDT 2009,peanutbutta30,@Itsrellpeezy text me back then. don't be made at me stink  please,,,,,,,,,
1,1550709833,Sat Apr 18 07:01:17 PDT 2009,ladilik3,tired..way too early 2 b up  waiting 4 tonight !!!,,,,,,,,,
1,1550710000,Sat Apr 18 07:01:20 PDT 2009,kflores13,can finally relax. its nice outside. about to go for a stroll. wish mike was here ,,,,,,,,,
1,1550710015,Sat Apr 18 07:01:21 PDT 2009,mrc082576,"Ugh, where is the sun! Am going to watch my daughter play soccer in the rain ",,,,,,,,,
1,1550710044,Sat Apr 18 07:01:21 PDT 2009,guti09,Why does break have to end ,,,,,,,,,
1,1550710171,Sat Apr 18 07:01:21 PDT 2009,sarlizwx,Morning Tweets!  At work...blah!  It's raining so being inside is okay.  One of our box holders passed away.    He was about 80 though.,,,,,,,,,
1,1550710236,Sat Apr 18 07:01:23 PDT 2009,amysav83,@marleyuk still not got my msn workin ,,,,,,,,,
1,1550710285,Sat Apr 18 07:01:24 PDT 2009,catstress,@girlimperfectly boo...that's where i'll be sitting too  providing i get the show settled quickly enough anyway! Feel better soon x,,,,,,,,,
1,1550710295,Sat Apr 18 07:01:23 PDT 2009,reverielarke,"@Marquietta That quote expresses the core of my deepest worry right now. Many things can be fixed, but not if the liberty itself is gone. ",,,,,,,,,
1,1550721683,Sat Apr 18 07:03:39 PDT 2009,Biansta,"now i have a new problem... don't know which to buy, the MacBook Pro, or the 24&quot; iMac...  much more power, for le$$... but no portable...",,,,,,,,,
1,1550721902,Sat Apr 18 07:03:42 PDT 2009,captbigtime,"Heading to Marsh to pick up Jakob's cake for the big &quot;friend&quot; party at Bounce Planet! Due to soccer, other sports; many couldn't make it! ",,,,,,,,,
1,1550722261,Sat Apr 18 07:03:46 PDT 2009,AmberGannon,@Disho14 I know the feeling today!  I  need you here to make coffee ,,,,,,,,,
1,1550722309,Sat Apr 18 07:03:46 PDT 2009,Lauren2206,@XgillX stuck inside work? thats bad  is it busy today?,,,,,,,,,
1,1550722358,Sat Apr 18 07:03:46 PDT 2009,J_Harrison,I think I broke my finger ,,,,,,,,,
1,1550722458,Sat Apr 18 07:03:47 PDT 2009,Michaelpedia,...well I played a nice game of Battlefield Heroes but I've now been told to clean my room ,,,,,,,,,
1,1550722900,Sat Apr 18 07:03:54 PDT 2009,michelle_smith,thinks the NFL won't be the same without John Madden ,,,,,,,,,
1,1550723102,Sat Apr 18 07:03:55 PDT 2009,andychongyc,Just got my thumb plastered and now I can't type as fast on my iPhone ,,,,,,,,,
1,1550723285,Sat Apr 18 07:03:58 PDT 2009,ECalcags,"Ugh I think I had but a half hour of sleep. I'm so bummed, last night was upsetting ",,,,,,,,,
1,1550723297,Sat Apr 18 07:03:58 PDT 2009,StevieWynn,still no word from @davegorman on my #idiotictwitterapps idea for Genius ,,,,,,,,,
1,1550723726,Sat Apr 18 07:04:04 PDT 2009,Receptional,@jandrick In the UK you need an appointment to go to the apple store! ,,,,,,,,,
1,1550723801,Sat Apr 18 07:04:04 PDT 2009,missvitamindee,Moving day ,,,,,,,,,
1,1550723938,Sat Apr 18 07:04:05 PDT 2009,niknik11,still had tooth ache ,,,,,,,,,
1,1550724000,Sat Apr 18 07:04:07 PDT 2009,trwiles,Wishing I was going to play golf today. Yard work instead. YAY ,,,,,,,,,
1,1550724059,Sat Apr 18 07:04:07 PDT 2009,RichLeighton,ok - nevermind - Twitpic doesn't seem to show vertical photos  Any solution besides the obvious anyone?,,,,,,,,,
1,1550724087,Sat Apr 18 07:04:08 PDT 2009,chelsea_grieger,rain! please stop so I can play sand vball! ,,,,,,,,,
1,1550724254,Sat Apr 18 07:04:09 PDT 2009,t1mbos,"Trying to knock together a CoreData app. I have loads of ideas, but not enough ability to write them straight off ",,,,,,,,,
1,1550724295,Sat Apr 18 07:04:10 PDT 2009,alasdairrr,@JemiJemi What footwear is responsible? Converse All Stars shred my poor feet ,,,,,,,,,
1,1550724465,Sat Apr 18 07:04:13 PDT 2009,TheWeeeOne,i want my haaair to grow back. ,,,,,,,,,
1,1550724480,Sat Apr 18 07:04:12 PDT 2009,nydgenga,Ugh. Second night in a row that I sleep for only three or four hours. This hurts. ,,,,,,,,,
1,1550725117,Sat Apr 18 07:04:20 PDT 2009,firedancer717,Why are my fiber one bars in my trunk? ,,,,,,,,,
1,1550725191,Sat Apr 18 07:04:21 PDT 2009,TashaNicLil,I am working yet again! Woo Whoo!! It's way too pretty to be cooped up inside ,,,,,,,,,
1,1550725241,Sat Apr 18 07:04:21 PDT 2009,Tara__f,@go4music Sooo sunny! Typical that the weather gets nice just as my holidays finish ,,,,,,,,,
1,1550725555,Sat Apr 18 07:04:24 PDT 2009,x3caitlinnnn,"@mileycyrus i was reading your book today &amp; i read about vanessa, im really sorry  were doing a fundraiser @ my school for cystic fibrosis",,,,,,,,,
1,1550725826,Sat Apr 18 07:04:27 PDT 2009,eglia,completely failed to upload my cute picture... format too big ,,,,,,,,,
1,1550725896,Sat Apr 18 07:04:29 PDT 2009,gillianrundell7,"i have woke up ill, no night in glasgow for me  bed + tea, no vodka and dancing =/",,,,,,,,,
1,1550726639,Sat Apr 18 07:04:38 PDT 2009,pocket_poptart,"Feel blue today  shouldn't do though, sun is shining. Maybe it's cos my hair is Russell Brand-esque? Tryin to work with the curls",,,,,,,,,
1,1550726788,Sat Apr 18 07:04:41 PDT 2009,larizz3,is actually not going to New Castle until the afternoon. Of what to do with myself? haha. Paper it is.  After curves and food!,,,,,,,,,
1,1550727317,Sat Apr 18 07:04:47 PDT 2009,leftyjes,@Custardcuppcake no muffs  left them in Canada....,,,,,,,,,
1,1550727503,Sat Apr 18 07:04:48 PDT 2009,KATIExGRAY,just got in ...hungoverrrr ,,,,,,,,,
1,1550727760,Sat Apr 18 07:04:52 PDT 2009,kaychenn,just woke up. im still dizzy. ,,,,,,,,,
1,1550727865,Sat Apr 18 07:04:52 PDT 2009,mhcarr05,Feeling really sad today--Aaron's childhood dog has to be put down   Wish dogs could live as long as people.,,,,,,,,,
1,1550728092,Sat Apr 18 07:04:55 PDT 2009,Sixy_Evanko,Ha wow my phone makes ,) instead of  it prob just hates me too,,,,,,,,
1,1550728306,Sat Apr 18 07:04:57 PDT 2009,cuteladybug,@ work  wish I was outside . I should take my break soon!!!!,,,,,,,,,
1,1550728597,Sat Apr 18 07:05:02 PDT 2009,AppDev_Bob,Windows 7 bluescreened for the presenter ,,,,,,,,,
1,1550728783,Sat Apr 18 07:05:03 PDT 2009,anthonyslewis,Beautiful morning today! Perfect weather....if only I could go for a walk ,,,,,,,,,
1,1550728907,Sat Apr 18 07:05:03 PDT 2009,Sasha_only,"So sad Christopher  Maybe, we see us in Berlin or something!",,,,,,,,,
1,1550729216,Sat Apr 18 07:05:07 PDT 2009,darren45,@RonTerrell http://twitpic.com/3iqv9 - I wish I was there it looks like fun. ,,,,,,,,,
1,1550729252,Sat Apr 18 07:05:07 PDT 2009,chemolimo22,@chaoticdream715  howwww do i read these thingsss ahhh this is new ,,,,,,,,,
1,1550729424,Sat Apr 18 07:05:09 PDT 2009,niknik11,still has tooth ache  ,,,,,,,,,
1,1550729560,Sat Apr 18 07:05:11 PDT 2009,cassidyleah,GEORGOUS day Pittsburgh! Going for a run then spending the day studying ,,,,,,,,,
1,1550729610,Sat Apr 18 07:05:11 PDT 2009,bazzmatti,Why cant people get it in there head that ive changed my name to castiel windsor? even worse they can't even spell it half the time ,,,,,,,,,
1,1550729779,Sat Apr 18 07:05:12 PDT 2009,thedoyleswife,Aww that's sad ,,,,,,,,,
1,1550730633,Sat Apr 18 07:05:23 PDT 2009,gia_revenge,stupid dvds stuffing up the good bits in jaws. ,,,,,,,,,
1,1550731192,Sat Apr 18 07:05:29 PDT 2009,matmurray,@Dandy_Sephy No. Only close friends and family I'm afraid. I'm only a work colleague. ,,,,,,,,,
1,1550731281,Sat Apr 18 07:05:30 PDT 2009,lexabuckets,CRAP! After looking when I last tweeted... WHY AM I UP SO EARLY. It's 10! I shouldn't be up until like... 12. ,,,,,,,,,
1,1550731500,Sat Apr 18 07:05:32 PDT 2009,AmberKarley,Its Another Rainboot day ,,,,,,,,,
0,1956689442,Thu May 28 22:26:55 PDT 2009,Thilie_,Oh and how cool it would be to get the iphone working as a nextel?? They just have to add that little button on the side I guess ,,,,,,,,,
0,1956689453,Thu May 28 22:26:55 PDT 2009,SarahFields,@scottkato Good advice! I did some unfollowing and found some great tweeps to follow that I should have been. ,,,,,,,,,
0,1956689643,Thu May 28 22:26:57 PDT 2009,chiewmei,Just realised that gss starts today!!!! ,,,,,,,,,
0,1956689672,Thu May 28 22:26:57 PDT 2009,_DINA,@tenderheartjb Sure. Let me know what you want me to send &amp, to whom. I'm not sure which tweet / subject you're referring to..... ,,,,,,,,
0,1956689732,Thu May 28 22:26:58 PDT 2009,agent139,@Xtal @duffmcduffee life has no &quot,purpose&quot,. There. Problem solved. ,,,,,,,
0,1956689743,Thu May 28 22:26:58 PDT 2009,alltimeASIAN,@zackalltimelow haha you're a terrible speller. but that's ok ,,,,,,,,,
0,1956689744,Thu May 28 22:26:58 PDT 2009,jradc,@hexenwulf hello! I'm doing ok. Hope the same for u! ,,,,,,,,,
0,1956689773,Thu May 28 22:26:58 PDT 2009,90di,@keeda okay sir. Will do ,,,,,,,,,
0,1956689782,Thu May 28 22:26:58 PDT 2009,garicamaisa,there's nothing like a sight of an unmade bed...stylized    http://bit.ly/YNDTG,,,,,,,,,
0,1956689820,Thu May 28 22:26:58 PDT 2009,allyroar,http://twitpic.com/661b5 - Bought a new jacket today. And cool pearl necklace ,,,,,,,,,
0,1956689926,Thu May 28 22:26:59 PDT 2009,armaniventez,just finished the BBQ. it was yummy ,,,,,,,,,
0,1956689978,Thu May 28 22:27:00 PDT 2009,ensigntroy,@AislynnHess *smiles* OOC: I got to go. got behind on my work lol bye ,,,,,,,,,
0,1956690068,Thu May 28 22:27:00 PDT 2009,TeLisaD,Chillin wit @melamachinko and @jeangrae they are the best  I'm feelin better.,,,,,,,,,
0,1956690069,Thu May 28 22:27:00 PDT 2009,ainarieltsrdr,stay with it bro  @burakyist,,,,,,,,,
0,1956690119,Thu May 28 22:27:01 PDT 2009,mikesage86,and the day begins ,,,,,,,,,
0,1956700073,Thu May 28 22:28:28 PDT 2009,aka_poptart,#jonaswebcast Cant wait for another one ,,,,,,,,,
0,1956700081,Thu May 28 22:28:28 PDT 2009,hannnnnnnah,"I love @meggx33. She's such a good friend! Going to sleep. LAST SPEECH TOMORROW, please say a quick prayer if you can. Goodnight ",,,,,,,,,
0,1956700090,Thu May 28 22:28:28 PDT 2009,voidnothings,@imjan wow! thanks for that imjan  i'm downloading it right now :p,,,,,,,,,
0,1956700095,Thu May 28 22:28:28 PDT 2009,cleighg, you are amazing bby.,,,,,,,,,
0,1956700101,Thu May 28 22:28:28 PDT 2009,MrsJasperHale08,@bellafira im pretty sure that just being in NEW MOON is payment enough haha it would be for me lol ,,,,,,,,,
0,1956700103,Thu May 28 22:28:28 PDT 2009,toxickiss,"@starbreatherluv i love playing dress up! i promise to bring classy and pretty and all that jazz to your wedding. lol, no lakers. ",,,,,,,,,
0,1956700129,Thu May 28 22:28:28 PDT 2009,davidrules04,@justabit yeah the new album is better  really liking it  haha vancouver awesome we have our fair share of good pop punk bands here ,,,,,,,,,
0,1956700143,Thu May 28 22:28:29 PDT 2009,gammalay,excited about my two special visitors tomorrow  ,,,,,,,,,
0,1956700163,Thu May 28 22:28:29 PDT 2009,therealTiffany,@hannnnnnnah aw i love it!!  such a good concert too huh? ,,,,,,,,,
0,1956700193,Thu May 28 22:28:29 PDT 2009,IN_actttionnn,i'm gonna sleep waaaay good tonight. thanks to emory! ,,,,,,,,,
0,1956700265,Thu May 28 22:28:30 PDT 2009,evelynverdantia,"@chef69 i thought i did :S i shall do it now. nopee never been there, have you? it looks lovely ",,,,,,,,,
0,1956700314,Thu May 28 22:28:30 PDT 2009,Rebootedlain,@jephjacques excuse me sir..... I don't mean to alarm you...... but your face has melted off. you might want to do something about that. ,,,,,,,,,
0,1956700338,Thu May 28 22:28:30 PDT 2009,LovatoFans,@I_Support_DemiL thanks.  im from misssouri. you?,,,,,,,,,
0,1956700402,Thu May 28 22:28:31 PDT 2009,xannaaa,@happyslip I want the free tickets!  pleaseeee!,,,,,,,,,
0,1956700441,Thu May 28 22:28:31 PDT 2009,MrsDaniBrock,Getting ready for some much needed sleep. Sometimes i wonder if im doing too much. hmph. txt me if you want  goodnight,,,,,,,,,
0,1956700487,Thu May 28 22:28:32 PDT 2009,selarealfsen,"I've been laying awake in the bed for a half hour, maybe it's time to get out off bed ",,,,,,,,,
0,1956700505,Thu May 28 22:28:32 PDT 2009,jazzy_urie,@anniee1234 yup. time went by really fast!!! ,,,,,,,,,
0,1956700521,Thu May 28 22:28:32 PDT 2009,Lozza_81,"@refolex im up for a photoshop challenge, email me the details ",,,,,,,,,
0,1956700560,Thu May 28 22:28:32 PDT 2009,terraohhsofab,@jnicc and i totally feel like a well rounded person b/c of them ,,,,,,,,,
0,1956700617,Thu May 28 22:28:33 PDT 2009,mlwt_lupus,getting ready for next lupus awareness event guest...drum roll...anyone out there know  @gardenJess ?  ,,,,,,,,,
0,1956700710,Thu May 28 22:28:34 PDT 2009,Macintoshtipz,o man! HAHA The Office is great. if you wanna a good laugh..watch the lates episode on hulu..or hulu desktop ,,,,,,,,,
0,1956700747,Thu May 28 22:28:34 PDT 2009,wutsnu,@KaiAngel @stdean I think grilled cheese sandwiches might have the same effect. At least they do on some people I know ,,,,,,,,,
0,1956700807,Thu May 28 22:28:35 PDT 2009,jamesbarros,"@golden_eternity @aledotph you guys support the troops in ways they notice.  Thank you.  ale, thanks for handling that last leg. ",,,,,,,,,
0,1956700867,Thu May 28 22:28:35 PDT 2009,allancchang,"i prefer driving at night, it's much prettier ",,,,,,,,,
0,1956700884,Thu May 28 22:28:35 PDT 2009,jeffreyegan,"Heading up to Phoenix with Wold tonight, Salt River Tubing tomorrow with my best friends. Life is legit ",,,,,,,,,
0,1956700895,Thu May 28 22:28:35 PDT 2009,Breeminder,"@KateGosselin Hey listen jon is a complete jerk, i have seen the way he treated u on tv, i think people should just leve u alone, TTYL ",,,,,,,,,
0,1956700993,Thu May 28 22:28:36 PDT 2009,Chardivalicious,@jimmywhite09 Thanks booo for the luv... ,,,,,,,,,
0,1956701073,Thu May 28 22:28:37 PDT 2009,wedontdance,"ha I am so awake now. Thank you, best friend, for not falling asleep so fucking early tonight. I need someone to act like an idiot with. ",,,,,,,,,
0,1956701106,Thu May 28 22:28:37 PDT 2009,mystibh,has some new DIOR ,,,,,,,,,
0,1956701138,Thu May 28 22:28:37 PDT 2009,aptronym,@Reemski Will try to be there as a tweet cheer squad ,,,,,,,,,
0,1956701217,Thu May 28 22:28:38 PDT 2009,JessiG88,Gotta get up early tomorrow to shower &amp, put gas in my car. G'nite twitterbugs! ,,,,,,,,
0,1956701231,Thu May 28 22:28:38 PDT 2009,Kiannahudgins,Going to the championship game tomorrw! So proud of my team ,,,,,,,,,
0,1956701421,Thu May 28 22:28:40 PDT 2009,Malechite,@peqs well I'm still out for the night but hooray for an iPhone with twitter ,,,,,,,,,
0,1956701433,Thu May 28 22:28:40 PDT 2009,stanspafford,@annielovee  texty text. Haha,,,,,,,,,
0,1956701437,Thu May 28 22:28:40 PDT 2009,damoncampbell,@Dove927 Mansion yesssir! ,,,,,,,,,
0,1956701476,Thu May 28 22:28:40 PDT 2009,Brooke_Baldwin,finals suck. i can't wait for summer..then i can go to giants games whenever i want ,,,,,,,,,
0,1956701511,Thu May 28 22:28:41 PDT 2009,virgoddess,@PumpsAndGloss Lol I was just listening to her cd  I've been playing it all week.,,,,,,,,,
0,1956701551,Thu May 28 22:28:41 PDT 2009,Julie1205,I would like to thank mr valvano from fms for seating me &amp, kim next to each other that 1st day of 6th grade ,,,,,,,,
0,1956701554,Thu May 28 22:28:41 PDT 2009,kristef,"God is currently cleaning the air. Its raining, to prevent an outbreak of AH1N1 here. ",,,,,,,,,
0,1956701731,Thu May 28 22:28:42 PDT 2009,creativeworld,@brucemorrison Thanks mate  We're both really happy with the news - we'll be having a few drinks tonight.,,,,,,,,,
0,1956701741,Thu May 28 22:28:43 PDT 2009,ashwallin,@elgaot5 it's a recession we need revenue ,,,,,,,,,
0,1956701743,Thu May 28 22:28:43 PDT 2009,angel_17,Omg! Now i'm even more mad people have to relax! Ugh :l ,,,,,,,,,
0,1956701800,Thu May 28 22:28:43 PDT 2009,unnuagedecole,NASA Solar System Lithographs for all! http://is.gd/IKLX ,,,,,,,,,
0,1956701880,Thu May 28 22:28:44 PDT 2009,velvadawn,Ok jimmy fallon i googled myself and I am still the only one ,,,,,,,,,
0,1956701882,Thu May 28 22:28:44 PDT 2009,bliz032,Is totally thinking of  this guy He makes me feel amazing  You dont even know !,,,,,,,,,
0,1956701925,Thu May 28 22:28:44 PDT 2009,MzMonaLisa,Band Aids by Gym Class Heroes @imeem http://bit.ly/2ufR1P as i smile cuz i think of tha person who has made goin to sleep easier lately ,,,,,,,,,
0,1956701927,Thu May 28 22:28:46 PDT 2009,tictacsplat,ohmyy. Goodnightt. Ps @sydbob you ate a panda? ,,,,,,,,,
0,1956702017,Thu May 28 22:28:45 PDT 2009,_likeAstar,"I love my bestie, he always treating! ",,,,,,,,,
0,1956702053,Thu May 28 22:28:45 PDT 2009,davidlimonline,@danbaird Wk end 12 July is my bro's b'day so any week other than that's fine ,,,,,,,,,
0,1956702090,Thu May 28 22:28:46 PDT 2009,caauution,To my unfollower: You'll rue unfollowing me ,,,,,,,,,
0,1956702102,Thu May 28 22:28:46 PDT 2009,LeftCoastMama,@alexishinde  see you there. ,,,,,,,,,
0,1956702103,Thu May 28 22:28:46 PDT 2009,DBhai,@normaltusker LoL  yeap i am very lazy and irregular one ! n bro fact always remains fact - now when the DP s nice - what can i do ?,,,,,,,,,
0,1956702106,Thu May 28 22:28:46 PDT 2009,TiffMcCartney,writing a story ,,,,,,,,,
0,1956702116,Thu May 28 22:28:46 PDT 2009,AaronTrow,"@cwierson I love you, thanks for dinner ",,,,,,,,,
0,1956702136,Thu May 28 22:28:46 PDT 2009,gegebaybee,@Yung_Cordi okay good...lol maybe ,,,,,,,,,
0,1956702178,Thu May 28 22:28:46 PDT 2009,DanaGoetz,"@MagneticWoman Also, wisdom starts at 40  &quot;The art of being wise is the art of knowing what to overlook.&quot; - William James",,,,,,,,,
0,1956702249,Thu May 28 22:28:47 PDT 2009,fuckyaw,"helo twitter!its TGIF  just woke up late @12nn coz i came late in the house last nyt @2am... its past 1pm here,manila time ",,,,,,,,,
0,1956702348,Thu May 28 22:28:48 PDT 2009,dmwogan,@robhitt no problem. I saw you guys like 7 times in and around Austin ,,,,,,,,,
0,1956702383,Thu May 28 22:28:48 PDT 2009,JusticeJay,@lilmiss_xo lol YaY!!!! ight goodnight sweet dreams sweetie ,,,,,,,,,
0,1956702389,Thu May 28 22:28:48 PDT 2009,FakerParis,@yunfa I'll retweet you too ,,,,,,,,,
0,1956702422,Thu May 28 22:28:48 PDT 2009,GurrenLagann,Thank you @talesofsaku for linking me to Yoko's Idol video.  The cute has slayed me ,,,,,,,,,
0,1956702438,Thu May 28 22:28:48 PDT 2009,wrigleygirl,@Wishwrap welcome! here's some great twitter tips ~ http://bit.ly/9WXJ3 http://bit.ly/14ctsN http://bit.ly/2xL9N. happy tweeting! ,,,,,,,,,
0,1956702508,Thu May 28 22:28:49 PDT 2009,Manas,"@jpdimond Duh, you can skip/block ads in a browser, that's why. And it's actually pretty cool on a Mac Mini+HDTV.  Better than #boxee.",,,,,,,,,
0,1956702583,Thu May 28 22:28:50 PDT 2009,BrentLauren,@GCofOBM well ima start kickin it with u ,,,,,,,,,
0,1956702596,Thu May 28 22:28:50 PDT 2009,blair_elizabeth,@becmatheson and I'm ok with that ,,,,,,,,,
0,1956702664,Thu May 28 22:28:50 PDT 2009,weatherpenny,@_littleowl I'll email you soon!  My head hurts right now ._.  You know why. 8D,,,,,,,,,
0,1956702689,Thu May 28 22:28:50 PDT 2009,AndreaHarless,I love not having Friday classes ,,,,,,,,,
0,1956702709,Thu May 28 22:28:51 PDT 2009,NPBN,@Natashaj Awww...is Ava your daughter? That's so cute. ,,,,,,,,,
0,1956702718,Thu May 28 22:28:51 PDT 2009,Gigglemouth1,"Lottery winner $232 million won, gosh I would sure like to test &quot;the lottery curse&quot;.  ",,,,,,,,,
0,1956702752,Thu May 28 22:28:51 PDT 2009,amanda525,@eclectrica June 24th for us!  I'm so excited.,,,,,,,,,
0,1956702790,Thu May 28 22:28:51 PDT 2009,mmmaaayyyaaa,@xjeedax ahh! seema is so cute. take a picturee of herr. put it on twitterr PLEASE ,,,,,,,,,
0,1956702804,Thu May 28 22:28:51 PDT 2009,chellewhitaker,watching the Grease marathon on VH1 ,,,,,,,,,
0,1956702841,Thu May 28 22:28:52 PDT 2009,BackstreetBB21,@cpark9 I know! You can never go wrong with Harry Potter ,,,,,,,,,
0,1956702856,Thu May 28 22:28:52 PDT 2009,yellowscone,"@starzapper Oh, and I think it's unfair for Surfer B, because A always has the right of way. Moral of the story: use a red board. ",,,,,,,,,
0,1956702890,Thu May 28 22:28:52 PDT 2009,pattycleo,I am calling it a night. For real this time. ,,,,,,,,,
0,1956702918,Thu May 28 22:28:53 PDT 2009,loveyea,@MrRathbone I'd luv 2 dance lol i like to b random @ times as well ,,,,,,,,,
0,1956702921,Thu May 28 22:28:53 PDT 2009,carriemrobison,@KateFromage not me.  I am here until we are done.  ,,,,,,,,,
0,1956702958,Thu May 28 22:28:53 PDT 2009,ChrystallJane,@MuppetNewsflash http://twitpic.com/65du3 - BOOM...this looks awesome. When I was a kid I wanted to be a Muppet when I grew up ,,,,,,,,,
0,1956703145,Thu May 28 22:28:55 PDT 2009,manny_miles,"@flowertucci i wish your ass would eat my tongue, swallow it whole ",,,,,,,,,
0,1956703178,Thu May 28 22:28:55 PDT 2009,Photogeek20,The Wrestler was goo but the ending pissed me of over all B+ Oooh I finally saw Sunshine Cleaning  loved it!,,,,,,,,,
0,1956703223,Thu May 28 22:28:55 PDT 2009,debbbbbie,@therealTiffany haha  i am fantastic  especially since u answered me. haha.  doing anything fun lately? new movies or anything?,,,,,,,,,
0,1956703272,Thu May 28 22:28:56 PDT 2009,blue22pr,"@DebPlunk  met  a woman today with the last name of Plunkett, worked for Hampton Inn in N. Phx. No relation ",,,,,,,,,
0,1956703310,Thu May 28 22:28:56 PDT 2009,sweetsarahhh,"Friends make the world go round.  Please Lord, help me get through today.....with Your help, I know I can make it.",,,,,,,,,
0,1956703316,Thu May 28 22:28:56 PDT 2009,Whatalame4,...I'm sorry I didn't become stalker fan number two over night and &quot,nudge&quot, him a zillion times ,,,,,,,
0,1956703342,Thu May 28 22:28:57 PDT 2009,kaiLoDelf,@thedailysurvey i love those hoodies that have animal ears on them. ,,,,,,,,,
0,1956703406,Thu May 28 22:28:57 PDT 2009,KBMalibu,@chadrogers1 interesting... it's hard to tell who is real on these things.  You had about 100 tweets under Malibu today btw. ,,,,,,,,,
0,1956703438,Thu May 28 22:28:57 PDT 2009,jinnn,@chocsterific haha thanks dude  hows it goin?,,,,,,,,,
0,1956703498,Thu May 28 22:28:58 PDT 2009,monika7,undefeated....goodnight and sweet dreams ,,,,,,,,,
0,1956703505,Thu May 28 22:28:58 PDT 2009,BUTTERFLEYES,@Beckyjsue k   thnx and g'nite. I appreciate your words.,,,,,,,,,
0,1956703509,Thu May 28 22:28:58 PDT 2009,chelseaville,SO DETERMINED! as,ldfkjlk!!!!!  i want this more than anything.,,,,,,,,
0,1956703527,Thu May 28 22:28:58 PDT 2009,freshypanda,"@tsarnick LOL! The music man, the music.. Damn Vamps.. ",,,,,,,,,
0,1956703550,Thu May 28 22:28:59 PDT 2009,PrinceAuryn1,"Sweet dreams, everyone. Going to shop for cheap gifts for everyone tomorrow ",,,,,,,,,
0,1956703561,Thu May 28 22:28:59 PDT 2009,IIanS,@Misko0812 i might get on in a bit and play cod5 just to change up your friends list ,,,,,,,,,
0,1956703666,Thu May 28 22:28:59 PDT 2009,lone_observer,"@p0kiri legs are an aspect, it also accentuates the hips.. numerous other things too  @just_reva @Spitphyre @badavarascal @textualoffender",,,,,,,,,
0,1956703727,Thu May 28 22:29:00 PDT 2009,Kim910,I need to just... PUT-THE-MOUSE-DOWN and WALK-AWAY-FROM-THE-COMPUTER!!!  I have a twitter problem. HELP!!! ,,,,,,,,,
0,1956703747,Thu May 28 22:29:00 PDT 2009,ronaldz,@willyanthony's Bally's pair of shoes is amazing! ,,,,,,,,,
0,1956703764,Thu May 28 22:29:00 PDT 2009,TeeSaid,I loooove that @jimmyeatworld follows me. @Barcelona Can you guys do the same? Make a dream come true and follow me. Yeah?! ,,,,,,,,,
0,1956703776,Thu May 28 22:29:00 PDT 2009,LockonRyan9,"@SelanneGirl Yeah, somehow. But I'll be there for sure in July. U can count on it. ",,,,,,,,,
0,1956703923,Thu May 28 22:29:02 PDT 2009,danic27,Make sure you send me all your interesting people...Its time to expand my family.   No lie...this cereal is off the chain right now..,,,,,,,,,
0,1956715043,Thu May 28 22:30:33 PDT 2009,LilliJ,"@Ed_Palacios thank you so much, first time anyone said they looked at my myspace page... ",,,,,,,,,
0,1956715072,Thu May 28 22:30:33 PDT 2009,whitelight007,@mgundred i am doin good... looking forward to a nice Weekend.... ,) how about you .. ,,,,,,,,
0,1956715083,Thu May 28 22:30:33 PDT 2009,anomit,"@Ankur If I remember correctly, you were the one who told me about that address about an year ago ",,,,,,,,,
0,1956715096,Thu May 28 22:30:33 PDT 2009,Nahnaa_,Jus finish school , COOKING ,,,,,,,,
0,1956715116,Thu May 28 22:30:33 PDT 2009,TEEOHWHY,@Wasi305slp Yeahhhh... that wuz sumn else huh???  I dont know how I feel about that yet. I'm 2 openminded maybe?  I don't like rules. ,,,,,,,,,
0,1956715140,Thu May 28 22:30:34 PDT 2009,sammysue14,had a lot of fun but its good to be home ,,,,,,,,,
0,1956715175,Thu May 28 22:30:34 PDT 2009,HHotelConsult,@ZarrSadus You are the one still really working hard prop level... I will probably learn more from you. ,,,,,,,,,
0,1956715182,Thu May 28 22:30:34 PDT 2009,tsarnick,".@freshypanda hahahaha, are you drinkin man? ",,,,,,,,,
0,1956715279,Thu May 28 22:30:37 PDT 2009,PinkerJewel,"@DawnNicole_xo Cool, you are all set for promo/album/tour! ",,,,,,,,,
0,1956715313,Thu May 28 22:30:35 PDT 2009,jypang,"&quot;Every relationship has at least one really good day...That's the day you remember. You get old and think:well, at least I had that day.&quot; ",,,,,,,,,
0,1956715356,Thu May 28 22:30:35 PDT 2009,FayeFayeChang,Starting to think what to bring back with me  three more days!!,,,,,,,,,
0,1956715364,Thu May 28 22:30:35 PDT 2009,aka_poptart,@therealtiffany http://twitpic.com/66191 - instead of just saying you look very pretty how about both of you  She pretty lucky to have ...,,,,,,,,,
0,1956715388,Thu May 28 22:30:36 PDT 2009,businessquests,this is going to be a day full of semantic technologies  - visiting my friends at Synergiums http://bit.ly/3fCM2R,,,,,,,,,
0,1956715400,Thu May 28 22:30:36 PDT 2009,socilover,@shelliwazzu   somewhat thanks! sadly TMZ will cheer me up!,,,,,,,,,
0,1956715546,Thu May 28 22:30:37 PDT 2009,bettypants,"Wow...I'm a bad tweeter   On vacation, sleeping in, lounging, doing my nails, being as non-commital as possible.  Life's good.",,,,,,,,,
0,1956715588,Thu May 28 22:30:37 PDT 2009,PathwaysAcupunc,"I just got a new dog  Know any good trainers in N. County, SD?",,,,,,,,,
